make,model,year,mileage,engine,transmission,fuel_type,location,condition,price,vehicle_age,mileage_per_year,engine_size,luxury_brand,automatic_flag
Mazda,CX-5,2019,162738,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,7,23248.285714285714,2.2,0,1
Mercedes-Benz,C200,2020,162911,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,6,27151.833333333332,2.0,1,1
Nissan,X-Trail,2021,163084,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,5,32616.8,2.0,0,1
Honda,Fit,2022,163257,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,4,40814.25,1.5,0,0
BMW,X3,2008,163430,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,18,9079.444444444445,2.0,1,1
Audi,A4,2009,163603,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,17,9623.70588235294,2.0,1,1
Toyota,Premio,2010,163776,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,16,10236.0,1.8,0,1
Subaru,Outback,2011,163949,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,15,10929.933333333332,2.5,0,1
Mazda,CX-5,2012,164122,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,14,11723.0,2.2,0,1
Mercedes-Benz,C200,2013,164295,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,13,12638.076923076924,2.0,1,1
Nissan,X-Trail,2014,164468,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,12,13705.666666666666,2.0,0,1
Honda,Fit,2015,164641,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,11,14967.363636363636,1.5,0,0
BMW,X3,2016,164814,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,10,16481.4,2.0,1,1
Audi,A4,2017,164987,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,9,18331.88888888889,2.0,1,1
Toyota,Premio,2018,165160,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,8,20645.0,1.8,0,1
Subaru,Outback,2019,165333,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,7,23619.0,2.5,0,1
Mazda,CX-5,2020,165506,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,6,27584.333333333332,2.2,0,1
Mercedes-Benz,C200,2021,165679,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,5,33135.8,2.0,1,1
Nissan,X-Trail,2022,165852,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,4,41463.0,2.0,0,1
Honda,Fit,2008,166025,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,18,9223.611111111111,1.5,0,0
BMW,X3,2009,166198,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,17,9776.35294117647,2.0,1,1
Audi,A4,2010,166371,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,16,10398.1875,2.0,1,1
Toyota,Premio,2011,166544,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,15,11102.933333333332,1.8,0,1
Subaru,Outback,2012,166717,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,14,11908.357142857143,2.5,0,1
Mazda,CX-5,2013,166890,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,13,12837.692307692309,2.2,0,1
Mercedes-Benz,C200,2014,167063,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,12,13921.916666666666,2.0,1,1
Nissan,X-Trail,2015,167236,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,11,15203.272727272728,2.0,0,1
Honda,Fit,2016,167409,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,10,16740.9,1.5,0,0
BMW,X3,2017,167582,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,9,18620.222222222223,2.0,1,1
Audi,A4,2018,167755,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,8,20969.375,2.0,1,1
Toyota,Premio,2019,167928,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,7,23989.714285714286,1.8,0,1
Subaru,Outback,2020,168101,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,6,28016.833333333332,2.5,0,1
Mazda,CX-5,2021,168274,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,5,33654.8,2.2,0,1
Mercedes-Benz,C200,2022,168447,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,4,42111.75,2.0,1,1
Nissan,X-Trail,2008,168620,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,18,9367.777777777777,2.0,0,1
Honda,Fit,2009,168793,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,17,9929.0,1.5,0,0
BMW,X3,2010,168966,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,16,10560.375,2.0,1,1
Audi,A4,2011,169139,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,15,11275.933333333332,2.0,1,1
Toyota,Premio,2012,169312,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,14,12093.714285714286,1.8,0,1
Subaru,Outback,2013,169485,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,13,13037.307692307691,2.5,0,1
Mazda,CX-5,2014,169658,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,12,14138.166666666666,2.2,0,1
Mercedes-Benz,C200,2015,169831,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,11,15439.181818181818,2.0,1,1
Nissan,X-Trail,2016,170004,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,10,17000.4,2.0,0,1
Honda,Fit,2017,170177,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,9,18908.555555555555,1.5,0,0
BMW,X3,2018,170350,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,8,21293.75,2.0,1,1
Audi,A4,2019,170523,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,7,24360.428571428572,2.0,1,1
Toyota,Premio,2020,170696,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,6,28449.333333333332,1.8,0,1
Subaru,Outback,2021,170869,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,5,34173.8,2.5,0,1
Mazda,CX-5,2022,171042,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,4,42760.5,2.2,0,1
Mercedes-Benz,C200,2008,171215,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,18,9511.944444444445,2.0,1,1
Nissan,X-Trail,2009,171388,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,17,10081.64705882353,2.0,0,1
Honda,Fit,2010,171561,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,16,10722.5625,1.5,0,0
BMW,X3,2011,171734,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,15,11448.933333333332,2.0,1,1
Audi,A4,2012,171907,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,14,12279.07142857143,2.0,1,1
Toyota,Premio,2013,172080,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,13,13236.923076923076,1.8,0,1
Subaru,Outback,2014,172253,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,12,14354.416666666666,2.5,0,1
Mazda,CX-5,2015,172426,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,11,15675.09090909091,2.2,0,1
Mercedes-Benz,C200,2016,172599,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,10,17259.9,2.0,1,1
Nissan,X-Trail,2017,172772,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,9,19196.88888888889,2.0,0,1
Honda,Fit,2018,172945,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,8,21618.125,1.5,0,0
BMW,X3,2019,173118,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,7,24731.14285714286,2.0,1,1
Audi,A4,2020,173291,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,6,28881.833333333332,2.0,1,1
Toyota,Premio,2021,173464,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,5,34692.8,1.8,0,1
Subaru,Outback,2022,173637,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,4,43409.25,2.5,0,1
Mazda,CX-5,2008,173810,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,18,9656.111111111111,2.2,0,1
Mercedes-Benz,C200,2009,173983,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,17,10234.29411764706,2.0,1,1
Nissan,X-Trail,2010,174156,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,16,10884.75,2.0,0,1
Honda,Fit,2011,174329,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,15,11621.933333333332,1.5,0,0
BMW,X3,2012,174502,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,14,12464.42857142857,2.0,1,1
Audi,A4,2013,174675,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,13,13436.538461538461,2.0,1,1
Toyota,Premio,2014,174848,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,12,14570.666666666666,1.8,0,1
Subaru,Outback,2015,175021,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,11,15911.0,2.5,0,1
Mazda,CX-5,2016,175194,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,10,17519.4,2.2,0,1
Mercedes-Benz,C200,2017,175367,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,9,19485.222222222223,2.0,1,1
Nissan,X-Trail,2018,175540,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,8,21942.5,2.0,0,1
Honda,Fit,2019,175713,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,7,25101.85714285714,1.5,0,0
BMW,X3,2020,175886,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,6,29314.333333333332,2.0,1,1
Audi,A4,2021,176059,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,5,35211.8,2.0,1,1
Toyota,Premio,2022,176232,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,4,44058.0,1.8,0,1
Subaru,Outback,2008,176405,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,18,9800.277777777777,2.5,0,1
Mazda,CX-5,2009,176578,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,17,10386.941176470587,2.2,0,1
Mercedes-Benz,C200,2010,176751,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,16,11046.9375,2.0,1,1
Nissan,X-Trail,2011,176924,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,15,11794.933333333332,2.0,0,1
Honda,Fit,2012,177097,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,14,12649.785714285714,1.5,0,0
BMW,X3,2013,177270,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,13,13636.153846153846,2.0,1,1
Audi,A4,2014,177443,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,12,14786.916666666666,2.0,1,1
Toyota,Premio,2015,177616,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,11,16146.90909090909,1.8,0,1
Subaru,Outback,2016,177789,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,10,17778.9,2.5,0,1
Mazda,CX-5,2017,177962,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,9,19773.555555555555,2.2,0,1
Mercedes-Benz,C200,2018,178135,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,8,22266.875,2.0,1,1
Nissan,X-Trail,2019,178308,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,7,25472.571428571428,2.0,0,1
Honda,Fit,2020,178481,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,6,29746.833333333332,1.5,0,0
BMW,X3,2021,178654,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,5,35730.8,2.0,1,1
Audi,A4,2022,178827,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,4,44706.75,2.0,1,1
Toyota,Premio,2008,179000,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,18,9944.444444444445,1.8,0,1
Subaru,Outback,2009,179173,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,17,10539.588235294117,2.5,0,1
Mazda,CX-5,2010,179346,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,16,11209.125,2.2,0,1
Mercedes-Benz,C200,2011,179519,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,15,11967.933333333332,2.0,1,1
Nissan,X-Trail,2012,179692,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,14,12835.142857142857,2.0,0,1
Honda,Fit,2013,179865,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,13,13835.76923076923,1.5,0,0
BMW,X3,2014,180038,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,12,15003.166666666666,2.0,1,1
Audi,A4,2015,180211,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,11,16382.818181818182,2.0,1,1
Toyota,Premio,2016,180384,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,10,18038.4,1.8,0,1
Subaru,Outback,2017,180557,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,9,20061.88888888889,2.5,0,1
Mazda,CX-5,2018,180730,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,8,22591.25,2.2,0,1
Mercedes-Benz,C200,2019,180903,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,7,25843.285714285714,2.0,1,1
Nissan,X-Trail,2020,181076,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,6,30179.333333333332,2.0,0,1
Honda,Fit,2021,181249,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,5,36249.8,1.5,0,0
BMW,X3,2022,181422,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,4,45355.5,2.0,1,1
Audi,A4,2008,181595,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,18,10088.611111111111,2.0,1,1
Toyota,Premio,2009,181768,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,17,10692.235294117647,1.8,0,1
Subaru,Outback,2010,181941,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,16,11371.3125,2.5,0,1
Mazda,CX-5,2011,182114,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,15,12140.933333333332,2.2,0,1
Mercedes-Benz,C200,2012,182287,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,14,13020.5,2.0,1,1
Nissan,X-Trail,2013,182460,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,13,14035.384615384615,2.0,0,1
Honda,Fit,2014,182633,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,12,15219.416666666666,1.5,0,0
BMW,X3,2015,182806,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,11,16618.727272727272,2.0,1,1
Audi,A4,2016,182979,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,10,18297.9,2.0,1,1
Toyota,Premio,2017,183152,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,9,20350.222222222223,1.8,0,1
Subaru,Outback,2018,183325,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,8,22915.625,2.5,0,1
Mazda,CX-5,2019,183498,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,7,26214.0,2.2,0,1
Mercedes-Benz,C200,2020,183671,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,6,30611.833333333332,2.0,1,1
Nissan,X-Trail,2021,183844,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,5,36768.8,2.0,0,1
Honda,Fit,2022,184017,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,4,46004.25,1.5,0,0
BMW,X3,2008,184190,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,18,10232.777777777777,2.0,1,1
Audi,A4,2009,184363,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,17,10844.882352941177,2.0,1,1
Toyota,Premio,2010,184536,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,16,11533.5,1.8,0,1
Subaru,Outback,2011,184709,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,15,12313.933333333332,2.5,0,1
Mazda,CX-5,2012,184882,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,14,13205.857142857143,2.2,0,1
Mercedes-Benz,C200,2013,185055,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,13,14235.0,2.0,1,1
Nissan,X-Trail,2014,185228,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,12,15435.666666666666,2.0,0,1
Honda,Fit,2015,185401,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,11,16854.636363636364,1.5,0,0
BMW,X3,2016,185574,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,10,18557.4,2.0,1,1
Audi,A4,2017,185747,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,9,20638.555555555555,2.0,1,1
Toyota,Premio,2018,185920,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,8,23240.0,1.8,0,1
Subaru,Outback,2019,186093,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,7,26584.714285714286,2.5,0,1
Mazda,CX-5,2020,186266,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,6,31044.333333333332,2.2,0,1
Mercedes-Benz,C200,2021,186439,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,5,37287.8,2.0,1,1
Nissan,X-Trail,2022,186612,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,4,46653.0,2.0,0,1
Honda,Fit,2008,186785,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,18,10376.944444444445,1.5,0,0
BMW,X3,2009,186958,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,17,10997.529411764706,2.0,1,1
Audi,A4,2010,187131,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,16,11695.6875,2.0,1,1
Toyota,Premio,2011,187304,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,15,12486.933333333332,1.8,0,1
Subaru,Outback,2012,187477,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,14,13391.214285714286,2.5,0,1
Mazda,CX-5,2013,187650,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,13,14434.615384615385,2.2,0,1
Mercedes-Benz,C200,2014,187823,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,12,15651.916666666666,2.0,1,1
Nissan,X-Trail,2015,187996,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,11,17090.545454545456,2.0,0,1
Honda,Fit,2016,188169,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,10,18816.9,1.5,0,0
BMW,X3,2017,188342,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,9,20926.88888888889,2.0,1,1
Audi,A4,2018,188515,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,8,23564.375,2.0,1,1
Toyota,Premio,2019,188688,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,7,26955.428571428572,1.8,0,1
Subaru,Outback,2020,188861,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,6,31476.833333333332,2.5,0,1
Mazda,CX-5,2021,189034,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,5,37806.8,2.2,0,1
Mercedes-Benz,C200,2022,189207,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,4,47301.75,2.0,1,1
Nissan,X-Trail,2008,189380,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,18,10521.111111111111,2.0,0,1
Honda,Fit,2009,189553,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,17,11150.176470588236,1.5,0,0
BMW,X3,2010,189726,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,16,11857.875,2.0,1,1
Audi,A4,2011,189899,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,15,12659.933333333332,2.0,1,1
Toyota,Premio,2012,190072,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,14,13576.57142857143,1.8,0,1
Subaru,Outback,2013,190245,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,13,14634.23076923077,2.5,0,1
Mazda,CX-5,2014,190418,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,12,15868.166666666666,2.2,0,1
Mercedes-Benz,C200,2015,190591,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,11,17326.454545454544,2.0,1,1
Nissan,X-Trail,2016,190764,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,10,19076.4,2.0,0,1
Honda,Fit,2017,190937,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,9,21215.222222222223,1.5,0,0
BMW,X3,2018,191110,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,8,23888.75,2.0,1,1
Audi,A4,2019,191283,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,7,27326.14285714286,2.0,1,1
Toyota,Premio,2020,191456,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,6,31909.333333333332,1.8,0,1
Subaru,Outback,2021,191629,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,5,38325.8,2.5,0,1
Mazda,CX-5,2022,191802,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,4,47950.5,2.2,0,1
Mercedes-Benz,C200,2008,191975,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,18,10665.277777777777,2.0,1,1
Nissan,X-Trail,2009,192148,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,17,11302.823529411764,2.0,0,1
Honda,Fit,2010,192321,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,16,12020.0625,1.5,0,0
BMW,X3,2011,192494,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,15,12832.933333333332,2.0,1,1
Audi,A4,2012,192667,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,14,13761.92857142857,2.0,1,1
Toyota,Premio,2013,192840,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,13,14833.846153846154,1.8,0,1
Subaru,Outback,2014,193013,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,12,16084.416666666666,2.5,0,1
Mazda,CX-5,2015,193186,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,11,17562.363636363636,2.2,0,1
Mercedes-Benz,C200,2016,193359,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,10,19335.9,2.0,1,1
Nissan,X-Trail,2017,193532,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,9,21503.555555555555,2.0,0,1
Honda,Fit,2018,193705,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,8,24213.125,1.5,0,0
BMW,X3,2019,193878,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,7,27696.85714285714,2.0,1,1
Audi,A4,2020,194051,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,6,32341.833333333332,2.0,1,1
Toyota,Premio,2021,194224,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,5,38844.8,1.8,0,1
Subaru,Outback,2022,194397,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,4,48599.25,2.5,0,1
Mazda,CX-5,2008,194570,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,18,10809.444444444445,2.2,0,1
Mercedes-Benz,C200,2009,194743,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,17,11455.470588235294,2.0,1,1
Nissan,X-Trail,2010,194916,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,16,12182.25,2.0,0,1
Honda,Fit,2011,195089,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,15,13005.933333333332,1.5,0,0
BMW,X3,2012,195262,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,14,13947.285714285714,2.0,1,1
Audi,A4,2013,195435,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,13,15033.461538461539,2.0,1,1
Toyota,Premio,2014,195608,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,12,16300.666666666666,1.8,0,1
Subaru,Outback,2015,195781,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,11,17798.272727272728,2.5,0,1
Mazda,CX-5,2016,195954,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,10,19595.4,2.2,0,1
Mercedes-Benz,C200,2017,196127,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,9,21791.88888888889,2.0,1,1
Nissan,X-Trail,2018,196300,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,8,24537.5,2.0,0,1
Honda,Fit,2019,196473,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,7,28067.571428571428,1.5,0,0
BMW,X3,2020,196646,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,6,32774.333333333336,2.0,1,1
Audi,A4,2021,196819,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,5,39363.8,2.0,1,1
Toyota,Premio,2022,196992,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,4,49248.0,1.8,0,1
Subaru,Outback,2008,197165,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,18,10953.611111111111,2.5,0,1
Mazda,CX-5,2009,197338,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,17,11608.117647058823,2.2,0,1
Mercedes-Benz,C200,2010,197511,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,16,12344.4375,2.0,1,1
Nissan,X-Trail,2011,197684,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,15,13178.933333333332,2.0,0,1
Honda,Fit,2012,197857,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,14,14132.642857142857,1.5,0,0
BMW,X3,2013,198030,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,13,15233.076923076924,2.0,1,1
Audi,A4,2014,198203,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,12,16516.916666666668,2.0,1,1
Toyota,Premio,2015,198376,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,11,18034.18181818182,1.8,0,1
Subaru,Outback,2016,198549,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,10,19854.9,2.5,0,1
Mazda,CX-5,2017,198722,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,9,22080.222222222223,2.2,0,1
Mercedes-Benz,C200,2018,198895,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,8,24861.875,2.0,1,1
Nissan,X-Trail,2019,199068,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,7,28438.285714285714,2.0,0,1
Honda,Fit,2020,199241,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,6,33206.833333333336,1.5,0,0
BMW,X3,2021,199414,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,5,39882.8,2.0,1,1
Audi,A4,2022,199587,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,4,49896.75,2.0,1,1
Toyota,Premio,2008,199760,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,18,11097.777777777777,1.8,0,1
